0.193333,0.160000,0.032917
0.195000,0.156667,0.031250
0.201667,0.154583,0.026667
0.199583,0.154167,0.030833
0.198333,0.152917,0.031667
0.191250,0.150000,0.037083
0.196667,0.157083,0.032083
0.199167,0.167917,0.028333
0.200000,0.158333,0.033333
0.191667,0.162500,0.033333
0.200000,0.155417,0.030833
0.207917,0.161250,0.034167
0.198750,0.161667,0.028333
0.208333,0.158750,0.027083
0.200000,0.163333,0.034583
0.201667,0.164167,0.027917
0.212500,0.158750,0.033333
0.192917,0.168750,0.035417
0.201667,0.145000,0.034167
0.205417,0.160417,0.028333
0.203750,0.160000,0.028750
0.199583,0.145000,0.026250
0.200833,0.153750,0.027083
0.222500,0.165417,0.030417
0.197917,0.164167,0.030000
0.205417,0.175000,0.028333
0.188333,0.157500,0.031667
0.187083,0.162917,0.036250
0.186667,0.168750,0.030833
0.205833,0.147500,0.032917
0.194583,0.162917,0.036250
0.207917,0.154583,0.032500
0.208333,0.150417,0.035417
0.210000,0.158750,0.033750
0.192917,0.159583,0.030417
0.209167,0.141250,0.032500
0.201667,0.160417,0.028750
0.202083,0.175000,0.030000
0.190417,0.155833,0.037083
0.207917,0.148750,0.030000
0.191250,0.159583,0.031250
0.188750,0.168333,0.029167
0.183750,0.160000,0.033750
0.189167,0.147917,0.039583
0.207917,0.154167,0.031667
0.209167,0.169583,0.030833
0.205833,0.152500,0.033333
0.197083,0.150833,0.041250
0.189583,0.146250,0.031250
0.207083,0.153750,0.037083
0.201667,0.158750,0.027917
0.205417,0.152500,0.031250
0.195417,0.157917,0.035000
0.200833,0.155000,0.034583
0.202500,0.164167,0.025417
0.190417,0.157083,0.028333
0.207083,0.156250,0.027917
0.189167,0.158333,0.032500
0.195417,0.168333,0.029583
0.201667,0.161667,0.028333
0.203333,0.158333,0.027917
0.196667,0.158333,0.032917
0.185833,0.161250,0.027500
0.191667,0.163750,0.037083
0.201667,0.154583,0.028333
0.199167,0.163333,0.032083
0.205417,0.153333,0.032083
0.177083,0.160833,0.033333
0.208333,0.147500,0.030000
0.192500,0.168333,0.037083
0.190417,0.157917,0.036667
0.196667,0.159167,0.031667
0.187500,0.140833,0.038333
0.187083,0.160000,0.042083
0.189583,0.157500,0.029583
0.199167,0.160000,0.032500
0.204167,0.153333,0.030417
0.202917,0.154167,0.032917
0.197917,0.177083,0.032917
0.197917,0.166250,0.035000
0.196250,0.160417,0.035833
0.199583,0.158750,0.028333
0.195833,0.163750,0.033750
0.205417,0.157500,0.029583
0.209583,0.172500,0.028333
0.200000,0.150417,0.032917
0.208750,0.162500,0.032083
0.196250,0.150000,0.030833
0.180833,0.165000,0.030417
0.203750,0.154583,0.035833
0.197500,0.148750,0.028333
0.202917,0.162917,0.025833
0.195417,0.165417,0.030833
0.197917,0.147083,0.028333
0.201250,0.164583,0.027083
