0.192500,0.118750,0.037917
0.197917,0.117083,0.035833
0.193750,0.125000,0.036250
0.199167,0.132917,0.030000
0.193750,0.118750,0.035000
0.195000,0.131667,0.034167
0.196667,0.118750,0.032917
0.195000,0.132083,0.029583
0.182083,0.122917,0.028333
0.206667,0.135833,0.031250
0.202917,0.121250,0.039583
0.200417,0.118750,0.034583
0.208750,0.121250,0.036250
0.188750,0.118333,0.037500
0.199167,0.122083,0.036250
0.205833,0.117500,0.034167
0.202083,0.119583,0.035833
0.215417,0.115000,0.035417
0.192917,0.127500,0.034167
0.200000,0.117917,0.028333
0.195000,0.122500,0.030833
0.193333,0.121250,0.026250
0.211250,0.119583,0.034167
0.193333,0.133750,0.035000
0.191250,0.118750,0.035417
0.206250,0.121250,0.036250
0.190833,0.121250,0.032500
0.197500,0.122917,0.026667
0.196250,0.117500,0.035000
0.202917,0.122083,0.032917
0.205833,0.114583,0.031667
0.190000,0.116667,0.035417
0.198333,0.111250,0.032917
0.206667,0.117500,0.033750
0.203750,0.129167,0.033750
0.206250,0.114167,0.041667
0.190833,0.122500,0.029583
0.190417,0.113333,0.038333
0.195417,0.110000,0.032083
0.190417,0.122083,0.033333
0.197500,0.132917,0.025833
0.190833,0.120417,0.032500
0.195417,0.113333,0.035417
0.208750,0.121250,0.030417
0.196250,0.118750,0.034583
0.205833,0.113333,0.032500
0.190417,0.125000,0.035833
0.205833,0.112083,0.031667
0.207500,0.110833,0.029167
0.206667,0.125000,0.032917
0.187500,0.123333,0.034167
0.197500,0.122500,0.037083
0.191250,0.108750,0.030417
0.197917,0.115833,0.044583
0.217500,0.122083,0.033333
0.207917,0.122917,0.036250
0.197917,0.120000,0.033333
0.183333,0.117917,0.028333
0.195833,0.119583,0.037500
0.197500,0.108750,0.034583
0.200833,0.121667,0.034583
0.197083,0.129167,0.037500
0.200833,0.125000,0.036250
0.195833,0.126667,0.036250
0.201250,0.105000,0.028750
0.199167,0.117083,0.036250
0.191667,0.118750,0.032917
0.205833,0.128333,0.032083
0.199167,0.121667,0.032083
0.198750,0.118333,0.033333
0.206250,0.112500,0.039167
0.205417,0.119583,0.035833
0.187500,0.121667,0.035000
0.202083,0.113333,0.031250
0.202917,0.111250,0.033750
0.200417,0.117917,0.032083
0.200833,0.117917,0.033333
0.203333,0.127500,0.036250
0.201667,0.104583,0.037917
0.200000,0.119167,0.032500
0.188333,0.112083,0.032083
0.206667,0.120000,0.039583
0.194167,0.114583,0.042500
0.215000,0.109167,0.032083
0.206250,0.109583,0.028750
0.190833,0.120417,0.037083
0.192917,0.112083,0.033333
0.195833,0.120417,0.034583
0.192917,0.108333,0.034583
0.200417,0.113333,0.030833
0.196667,0.120417,0.033333
